,num_sulphur,num_polar_non_positive_non_negative,num_polar,num_positive,num_negative,num_hydrophobic,num_aromatic,num_non_aromatic,num_hydroxylic,num_amidic,num_aliphatic,num_essential,weight,hydrophobicity,hydration_energy,num_large_chains,sidechain_volume,polarity,sasa
5048,3,12,31,12,7,26,16,70,7,5,30,47,11913.600000000013,12.199999999999994,-115.98999999999988,58,6665.300000000001,671.4,158.24499999999998
5049,2,14,27,9,4,11,7,38,6,8,8,19,6407.299999999998,-46.099999999999994,-132.95,24,3468.4,395.29999999999995,82.18000000000002
5050,3,12,26,6,8,10,11,44,4,8,15,17,7616.099999999999,-62.300000000000004,-117.44999999999995,27,3873.6000000000004,477.5,98.241
5051,4,3,7,3,1,10,3,20,1,2,9,9,3077.499999999999,5.099999999999997,-37.449999999999996,12,1583.7,175.29999999999998,39.108999999999995
5052,0,13,26,10,3,18,15,45,4,9,18,32,8453.5,-31.09999999999999,-135.08999999999995,39,4635.799999999999,493.2999999999999,110.06100000000004
5053,1,7,12,3,2,8,5,22,4,3,9,14,3637.799999999998,-4.399999999999998,-39.760000000000005,16,1966.6,219.0,48.441
5054,0,4,10,4,2,3,5,13,2,2,3,5,2515.6999999999994,-22.7,-58.44999999999999,9,1303.1,162.79999999999998,32.165
5055,4,10,26,6,10,16,12,57,5,5,22,30,9375.800000000008,-15.999999999999993,-75.83,33,4823.3,566.9999999999999,121.04200000000003
5056,6,16,34,12,6,29,15,75,7,9,33,39,12383.500000000016,-18.799999999999997,-154.44,52,6747.200000000002,713.2,162.2440000000001
5057,5,16,45,16,13,26,10,88,9,7,32,48,13188.800000000021,-24.999999999999996,-123.43999999999994,54,6898.800000000001,825.6000000000004,171.94200000000004
5058,3,14,31,9,8,20,10,56,9,5,20,33,9040.300000000007,-17.200000000000006,-114.79999999999998,35,4814.8,544.2999999999998,117.89300000000004
5059,1,11,36,13,12,16,12,54,4,7,17,31,9589.100000000004,-67.3,-133.93,42,5382.6,582.1999999999999,125.514
5060,6,8,13,4,1,22,12,49,5,3,25,29,8049.199999999998,41.99999999999999,-52.25999999999999,33,4299.200000000001,437.6999999999999,105.53399999999996
5061,4,4,22,8,10,10,6,45,1,3,18,16,6777.8,-46.09999999999999,-65.71000000000001,23,3251.6,450.89999999999986,87.305
5062,2,4,15,7,4,12,1,31,2,2,13,17,4295.699999999998,-0.40000000000000124,-31.610000000000014,21,2346.7,268.09999999999997,56.58500000000001
5063,6,15,35,12,8,26,13,75,7,8,30,43,12060.800000000017,-17.49999999999999,-132.01999999999992,48,6494.2000000000035,708.3999999999999,158.20400000000012
5064,2,12,16,4,0,10,5,36,7,5,13,21,5352.199999999998,-2.2000000000000033,-61.83999999999999,21,2813.1,323.4,70.77900000000001
5065,5,17,42,14,11,18,14,62,6,11,9,31,11009.10000000001,-78.39999999999999,-184.20000000000007,48,5972.200000000001,658.5999999999997,143.09699999999992
5066,3,4,15,9,2,11,8,30,1,3,12,17,5177.699999999999,-19.299999999999997,-77.36999999999999,22,2731.2,315.09999999999997,67.771
5067,2,3,4,1,0,6,6,16,2,1,9,9,2940.199999999999,6.899999999999998,-34.42999999999999,11,1572.0999999999997,158.39999999999998,38.727999999999994
5068,2,19,42,7,16,13,9,62,7,12,14,23,9961.600000000008,-86.7,-129.42999999999998,36,5132.999999999999,644.2,128.57600000000002
5069,2,11,14,1,2,8,5,29,2,9,11,12,4586.799999999998,-15.099999999999996,-48.650000000000006,18,2429.2,279.9,60.533
5070,1,4,10,5,1,6,1,18,2,2,6,10,2612.2999999999997,-8.900000000000004,-37.45,13,1487.4,159.1,35.124
5071,4,16,34,12,6,20,4,64,8,8,21,28,9340.900000000005,-28.100000000000023,-145.36999999999995,43,4995.1,563.1999999999997,120.27300000000004
5072,6,15,42,21,6,20,14,79,9,6,27,39,12969.200000000019,-73.2,-246.38000000000002,53,6830.500000000004,774.3000000000001,165.71800000000002
5073,0,2,3,1,0,4,4,10,1,1,6,8,2036.7,0.999999999999999,-21.65,9,1203.4,98.10000000000002,26.746000000000002
5074,4,14,32,12,6,24,14,72,8,6,30,49,11754.300000000014,4.399999999999995,-112.55999999999989,52,6450.299999999999,676.9999999999999,156.03500000000014
5075,3,5,13,4,4,9,2,25,2,3,8,10,3570.799999999999,-7.200000000000002,-30.460000000000004,12,1816.1,232.5,46.231
5076,0,8,13,1,4,1,1,15,6,2,2,4,1953.8999999999996,-26.8,-41.36,3,735.6999999999998,161.0,24.467000000000002
5077,1,10,26,11,5,13,13,47,6,4,18,34,8390.699999999999,-44.49999999999999,-103.04999999999994,37,4684.200000000001,496.6999999999999,112.23599999999998
5078,2,9,22,4,9,16,8,43,5,4,16,21,6954.699999999999,-7.2,-54.36,28,3667.000000000001,420.69999999999993,90.715
5079,3,4,21,12,5,9,3,37,2,2,11,16,5495.399999999998,-38.4,-88.19999999999999,22,2890.0,354.00000000000006,71.25000000000001
5080,0,2,9,1,6,4,8,19,2,0,7,11,3882.5999999999985,-9.300000000000004,-33.239999999999995,15,2092.0999999999995,217.9,50.163999999999994
5081,4,14,29,12,3,16,13,49,6,8,13,23,8674.299999999997,-35.39999999999999,-163.29999999999998,39,4714.599999999999,511.69999999999976,112.39999999999999
5082,1,0,6,5,1,3,1,13,0,0,4,7,1915.4,-13.0,-20.560000000000002,9,1055.7,120.5,25.297
5083,3,11,23,8,4,14,10,41,4,7,14,27,7349.299999999998,-28.499999999999996,-109.06999999999996,33,4140.799999999999,411.69999999999993,96.57799999999999
5084,1,10,20,9,1,15,6,45,6,4,22,28,6876.999999999997,-11.099999999999994,-79.93999999999997,33,3878.4000000000005,399.5999999999999,92.42599999999999
5085,1,9,25,10,6,13,6,53,7,2,22,28,7921.200000000001,-8.199999999999996,-73.45000000000002,33,4278.799999999999,485.39999999999986,103.50599999999999
5086,0,6,10,4,0,3,7,18,3,3,6,12,3638.3999999999987,-24.3,-72.27999999999999,15,2077.0,200.4,47.495000000000005
5087,4,8,18,6,4,14,13,35,5,3,13,21,6614.4,-16.400000000000006,-91.25,23,3462.9,385.59999999999997,85.399
5088,1,4,10,3,3,6,7,20,1,3,5,13,4061.1999999999985,-16.4,-54.470000000000006,18,2360.6000000000004,211.7,53.13700000000001
5089,1,9,15,4,2,7,6,26,5,4,9,15,4409.699999999999,-12.6,-77.4,18,2373.100000000001,262.7,57.575
5090,1,5,13,5,3,4,1,20,2,3,4,12,2956.999999999999,-24.8,-43.16,11,1584.4,189.8,38.87
5091,4,15,31,12,4,18,8,60,8,7,19,36,9207.000000000004,-20.49999999999999,-129.3099999999999,37,4856.1,558.1999999999998,120.64500000000005
5092,5,11,25,7,7,14,7,47,3,8,14,20,7416.599999999999,-36.400000000000006,-99.69,27,3776.0999999999995,460.5,95.34800000000003
5093,2,9,25,9,7,14,9,50,4,5,23,23,7982.500000000002,-42.400000000000006,-99.87,33,4148.100000000001,499.9,103.41800000000005
5094,0,13,23,7,3,7,4,37,6,7,12,17,5473.799999999999,-33.8,-94.17999999999998,20,2844.5,361.5,71.364
5095,6,15,28,11,2,18,8,55,12,3,17,39,8430.4,4.999999999999996,-111.21999999999997,32,4510.200000000001,496.90000000000003,111.42
5096,1,8,19,5,6,10,8,34,7,1,13,21,5831.199999999999,-7.600000000000001,-71.37999999999998,22,3109.2,341.6999999999998,75.684
5097,4,14,28,8,6,15,10,55,6,8,19,27,9004.800000000005,-36.0,-123.34999999999998,39,4818.0,531.5999999999999,117.01900000000003
5098,7,21,35,7,7,21,14,71,12,9,25,34,11538.400000000014,-22.799999999999976,-154.00000000000003,38,6010.200000000001,684.2,149.30400000000003
5099,8,22,41,15,4,27,12,78,16,6,25,43,12344.500000000018,-18.69999999999999,-216.05000000000018,49,6605.000000000003,712.1,159.23100000000008
5100,2,7,30,11,12,11,10,58,3,4,23,25,9290.200000000006,-63.39999999999999,-93.09999999999991,34,4805.1,595.3,120.63999999999996
5101,3,12,25,10,3,10,14,46,7,5,10,28,8628.0,-41.89999999999999,-160.95999999999995,35,4697.4000000000015,481.29999999999984,111.67200000000007
5102,1,4,8,2,2,3,2,13,3,1,4,5,2050.9999999999995,-9.799999999999997,-37.36,7,1052.0,127.3,26.023
5103,6,15,34,12,7,28,9,73,5,10,28,40,10925.800000000012,-5.799999999999991,-92.92999999999999,46,5800.0,671.2000000000003,145.22699999999992
5104,3,12,31,6,13,18,16,63,5,7,24,37,11162.30000000001,-36.400000000000006,-79.91999999999994,43,6120.500000000001,645.7999999999996,147.24499999999998
5105,0,7,13,3,3,7,7,23,5,2,8,18,4125.099999999998,-9.900000000000004,-40.41,16,2251.3,244.09999999999994,54.323
5106,5,10,28,15,3,17,10,49,5,5,16,29,8154.8,-32.4,-140.43999999999994,37,4432.499999999999,493.39999999999986,108.08
5107,5,22,40,11,7,23,19,77,10,12,25,43,13293.80000000002,-40.2,-189.6600000000001,54,7084.500000000001,777.3000000000001,173.81300000000002
5108,9,17,37,12,8,23,16,65,9,8,18,33,11182.00000000001,-51.09999999999998,-173.96000000000006,42,5848.200000000001,672.4000000000001,145.734
5109,0,7,13,1,5,4,1,21,4,3,7,7,2741.699999999999,-13.600000000000001,-23.089999999999996,7,1208.8000000000002,204.49999999999997,35.39000000000001
5110,3,4,9,5,0,4,2,14,2,2,2,7,2262.3,-19.400000000000002,-56.169999999999995,8,1205.3,136.20000000000002,29.058999999999997
5111,5,21,43,12,10,23,10,81,9,12,28,41,12292.500000000016,-51.90000000000002,-134.59999999999982,48,6454.300000000001,765.8999999999999,163.08799999999997
5112,1,5,18,8,5,6,4,33,5,0,12,15,4858.099999999999,-25.799999999999997,-59.37,18,2440.9999999999995,323.30000000000007,63.799000000000014
5113,2,6,13,6,1,8,11,26,5,1,10,14,5240.5999999999985,-12.000000000000007,-117.04999999999997,24,2889.2000000000003,284.40000000000003,68.85500000000002
5114,0,7,12,1,4,12,6,25,5,2,11,21,4224.199999999999,19.200000000000003,-12.54999999999999,19,2379.9,238.09999999999997,56.367
5115,1,9,24,10,5,10,3,42,6,3,14,21,5972.6,-31.7,-74.78,24,3113.6000000000004,395.00000000000006,78.21700000000003
5116,2,12,27,10,5,19,18,53,5,7,22,32,10072.600000000008,-29.0,-150.40000000000003,43,5605.800000000001,567.3,132.03099999999998
5117,1,10,36,19,7,13,9,54,4,6,14,31,8903.500000000004,-77.69999999999999,-176.31000000000003,39,4736.8,566.7999999999998,115.97500000000002
5118,0,3,9,3,3,1,2,12,0,3,2,4,2022.1000000000001,-28.000000000000007,-33.39,8,1094.8000000000002,136.49999999999997,26.596999999999994
5119,4,17,40,11,12,25,16,70,7,10,24,37,12151.900000000014,-48.29999999999998,-161.47000000000008,49,6586.200000000001,719.7999999999997,157.978
5120,3,13,33,14,6,16,11,62,7,6,21,40,10102.000000000005,-46.000000000000014,-127.7499999999999,43,5469.599999999999,605.9999999999998,133.58100000000002
5121,3,5,9,0,4,13,1,28,2,3,15,12,3614.3999999999983,30.6,16.819999999999997,14,1841.4999999999998,223.89999999999998,47.59100000000001
5122,3,8,16,5,3,14,10,31,5,3,10,20,5761.499999999998,4.399999999999995,-79.22999999999996,26,3204.2999999999993,316.9999999999999,74.94499999999998
5123,5,6,20,7,7,13,6,42,5,1,13,23,6507.799999999999,-5.9,-60.17999999999999,23,3333.2,392.0999999999999,84.802
5124,2,2,6,2,2,5,4,11,0,2,1,5,2299.7999999999997,-6.700000000000001,-35.830000000000005,11,1331.8999999999999,117.0,29.443999999999992
5125,3,15,35,13,7,19,6,64,5,10,25,29,9545.900000000005,-54.39999999999997,-126.57999999999997,39,5129.9,603.4999999999999,125.68999999999997
5126,3,5,12,5,2,11,2,27,1,4,10,15,3968.699999999998,4.999999999999998,-27.290000000000006,19,2241.1,229.70000000000005,52.814
5127,0,2,4,1,1,3,3,11,0,2,5,9,2046.7,-2.100000000000002,-13.74,10,1183.5,106.10000000000001,26.991
5128,2,12,29,12,5,31,18,68,5,7,28,56,12088.900000000014,28.799999999999997,-87.86999999999996,59,6966.8,652.3,161.70500000000007
5129,1,11,20,6,3,14,10,42,4,7,20,24,7185.800000000001,-13.2,-84.55999999999997,34,4003.8,412.3999999999999,95.32399999999998
5130,2,21,46,16,9,27,13,80,12,9,30,53,12764.200000000019,-32.39999999999999,-161.1800000000001,56,6975.800000000003,776.9999999999999,168.13200000000006
5131,4,7,17,6,4,11,6,41,4,3,18,19,6287.399999999999,-21.1,-80.88,23,3148.1000000000004,379.29999999999995,80.50300000000001
5132,4,25,37,5,7,16,11,67,13,12,21,27,10355.400000000012,-32.40000000000001,-147.68000000000006,34,5205.900000000001,653.8000000000002,133.66800000000003
5133,1,14,35,13,8,27,17,66,6,8,27,44,11451.700000000013,-8.1,-126.83999999999989,48,6229.200000000001,680.7000000000002,149.593
5134,1,6,22,8,8,7,3,37,2,4,11,17,5383.599999999999,-49.10000000000001,-54.60999999999998,19,2671.8999999999996,370.90000000000003,70.58100000000002
5135,4,14,39,15,10,16,10,70,7,7,22,27,10893.50000000001,-65.9,-180.69000000000003,43,5526.0,691.4000000000001,138.90999999999997
5136,3,11,24,7,6,11,7,39,6,5,9,19,6306.799999999998,-29.599999999999998,-97.46999999999997,24,3221.399999999999,395.49999999999983,81.76400000000001
5137,2,12,28,9,7,10,7,60,5,7,24,24,9020.100000000004,-58.399999999999984,-113.87999999999995,33,4610.900000000001,570.0999999999999,116.34300000000002
5138,1,10,17,2,5,16,7,33,6,4,13,22,5419.699999999999,13.999999999999996,-33.98,24,2944.8999999999996,315.7,70.71000000000001
5139,3,2,6,2,2,5,1,14,0,2,2,6,2068.3999999999996,-3.100000000000002,-21.14,7,1026.4,122.80000000000001,26.266999999999996
5140,3,13,29,10,6,22,18,60,6,7,25,32,11142.10000000001,-28.5,-182.24000000000004,51,6232.300000000001,611.2999999999997,145.98099999999997
5141,5,9,22,8,5,27,11,63,4,5,33,34,9844.400000000007,21.1,-68.63,40,5242.499999999999,571.3999999999999,128.40999999999997
5142,3,15,37,13,9,27,11,71,7,8,28,42,11209.600000000013,-24.79999999999999,-135.74999999999991,50,5997.500000000001,677.8,145.83500000000004
5143,3,16,40,14,10,20,10,75,13,3,27,45,11446.100000000013,-29.900000000000006,-139.23999999999995,46,5975.800000000003,707.0999999999998,149.6000000000001
5144,1,16,46,23,7,20,15,82,8,8,32,48,13244.200000000019,-61.10000000000004,-191.04000000000013,57,7196.5,830.0000000000001,175.34400000000008
5145,0,14,45,13,18,20,8,82,7,7,30,46,12225.100000000019,-49.00000000000003,-77.03999999999999,50,6441.199999999999,786.2,162.24200000000005
5146,2,6,14,4,4,14,4,31,4,2,15,19,4569.499999999998,13.000000000000004,-26.979999999999997,18,2378.7,281.3,60.01700000000001
5147,6,17,40,13,10,23,26,73,8,9,25,43,14186.80000000002,-69.80000000000001,-246.31000000000014,56,7590.100000000003,803.2999999999998,183.60000000000002
5148,0,5,7,0,2,6,6,18,2,3,10,11,3339.199999999999,-0.5000000000000013,-22.990000000000002,14,1858.3,182.50000000000003,44.04400000000001
5149,1,1,9,7,1,7,2,18,1,0,7,14,2816.099999999999,-5.099999999999999,-32.84,16,1676.8,163.00000000000003,38.036
5150,3,11,19,5,3,22,10,43,6,5,18,31,7297.6,32.699999999999996,-64.94,33,4111.4,399.0,96.138
5151,2,9,17,3,5,7,9,28,7,2,7,19,5240.5,-21.599999999999994,-74.79,18,2780.9,301.9,67.79099999999998
5152,2,12,18,4,2,13,4,42,8,4,17,25,6129.6,15.099999999999998,-60.98999999999999,26,3328.3,353.20000000000005,80.69100000000003
5153,1,7,17,4,6,8,2,32,3,4,12,13,4385.5999999999985,-17.9,-30.240000000000002,15,2135.7,303.5,57.46400000000001
5154,4,11,48,21,16,22,11,89,5,6,29,43,14083.100000000024,-84.19999999999999,-182.34000000000015,59,7562.200000000001,861.3999999999999,182.44599999999994
5155,2,11,18,2,5,11,7,36,5,6,14,16,5841.299999999999,-9.700000000000003,-63.539999999999985,24,3062.8999999999996,349.29999999999984,75.70500000000003
5156,3,13,29,10,6,13,6,56,6,7,20,26,8257.600000000004,-38.8,-101.63999999999997,31,4273.799999999999,532.3,109.03500000000001
5157,4,15,34,10,9,27,22,76,9,6,30,53,13678.20000000002,-16.399999999999995,-130.2599999999999,56,7498.300000000001,769.9000000000001,180.1520000000001
5158,0,5,14,5,4,10,8,35,4,1,18,18,5834.0,-11.0,-69.33,24,3088.4000000000005,341.89999999999986,75.679
5159,2,15,30,7,8,12,6,48,10,5,15,22,7068.3,-35.09999999999998,-86.33,24,3516.0000000000005,476.69999999999993,92.297
5160,2,12,22,6,4,8,10,33,5,7,7,19,6099.299999999999,-42.8,-106.2,24,3294.0,367.0,79.87200000000003
5161,10,8,27,10,9,28,16,70,5,3,28,38,11857.200000000012,10.500000000000004,-109.37999999999987,45,6315.300000000001,663.5999999999999,153.66500000000008
5162,2,14,36,16,6,11,7,53,5,9,13,26,8419.9,-76.4,-179.86999999999998,34,4409.9,542.5999999999999,108.75200000000005
5163,2,17,45,17,11,18,10,81,11,6,28,45,12299.200000000019,-62.500000000000014,-160.3700000000001,49,6392.500000000001,782.4000000000002,161.04
5164,0,14,29,11,4,9,2,48,6,8,17,20,6535.9,-58.19999999999999,-121.88999999999999,26,3241.5000000000005,457.5999999999999,83.81100000000002
5165,2,3,13,7,3,9,3,27,2,1,8,17,4085.9999999999977,-3.399999999999997,-30.340000000000003,18,2253.2999999999997,247.39999999999995,54.249
5166,2,10,25,12,3,15,11,49,5,5,19,30,8628.000000000002,-24.999999999999993,-143.63000000000002,43,4930.3,476.49999999999983,112.69500000000004
5167,6,11,33,13,9,19,11,63,3,8,21,29,10338.100000000006,-47.70000000000001,-147.63000000000002,41,5495.199999999999,624.3999999999996,134.443
5168,1,10,19,6,3,10,2,38,4,6,14,16,5453.399999999998,-18.5,-78.82999999999998,25,2933.8,330.7999999999999,70.457
5169,8,18,35,9,8,24,13,76,11,7,29,39,12022.800000000014,-22.39999999999999,-153.6400000000001,42,6142.100000000001,714.1999999999997,154.7470000000001
5170,3,5,10,3,2,8,2,27,2,3,12,12,3670.999999999998,-4.900000000000002,-16.72,13,1828.4999999999998,235.59999999999997,48.848
5171,1,5,13,7,1,12,6,25,4,1,10,19,4268.199999999998,4.3000000000000025,-48.109999999999985,21,2488.3,242.8,56.99200000000001
5172,3,8,21,5,8,12,11,39,6,2,8,22,7224.500000000001,-18.3,-95.3,31,3938.1,399.29999999999995,93.69000000000003
5173,1,16,30,7,7,10,13,42,7,9,11,22,7859.300000000003,-66.00000000000003,-128.01999999999995,31,4272.8,479.7000000000001,102.92799999999995
5174,8,23,48,15,10,17,9,79,10,13,20,31,11985.700000000015,-91.0,-207.84000000000017,39,6048.799999999999,774.9000000000002,155.31700000000004
5175,3,12,36,13,11,12,15,59,5,7,15,32,10701.300000000008,-76.89999999999999,-182.1600000000001,43,5750.9000000000015,637.5000000000002,137.97700000000003
5176,5,16,34,9,9,21,17,64,10,6,23,35,11102.400000000012,-33.0,-136.49999999999994,39,5847.700000000002,661.2999999999998,144.47800000000004
5177,0,16,24,4,4,9,10,41,7,9,14,20,6945.699999999999,-30.400000000000002,-101.64999999999996,27,3642.1,430.2999999999998,90.27100000000002
5178,2,9,30,11,10,18,13,57,5,4,24,38,9703.300000000005,-37.599999999999994,-82.00999999999998,39,5310.700000000003,586.1999999999999,128.81199999999998
5179,5,17,34,11,6,20,12,58,8,9,14,31,9709.800000000007,-33.3,-140.48,38,5231.700000000002,582.8000000000001,126.018
5180,4,9,32,17,6,20,14,80,5,4,33,46,12704.200000000017,-12.999999999999993,-137.26999999999992,54,6753.000000000003,752.4000000000003,167.00500000000002
5181,1,8,19,7,4,17,10,39,4,4,17,30,6961.799999999999,-0.7,-78.66999999999999,33,3953.2000000000003,379.9999999999999,92.33300000000003
5182,1,12,15,2,1,5,11,25,7,5,9,11,5131.4,-33.099999999999994,-123.57,18,2738.3000000000015,286.29999999999995,66.24600000000001
5183,2,8,13,4,1,9,0,30,4,4,12,15,3818.3999999999983,5.700000000000002,-37.17000000000001,16,1941.8,243.2,50.135000000000005
5184,6,13,26,9,4,20,3,60,8,5,25,30,7966.300000000002,2.4,-67.92999999999999,30,3967.7000000000003,514.8999999999999,104.94600000000003
5185,1,19,35,7,9,11,10,52,9,10,10,26,8792.000000000002,-58.5,-151.37,33,4644.900000000001,540.0,112.69000000000004
5186,7,12,24,8,4,24,9,69,3,9,33,30,10264.500000000007,-1.0,-88.33999999999986,43,5304.2,611.9999999999998,133.583
5187,0,3,8,2,3,3,3,12,2,1,4,8,2128.8,-13.600000000000001,-25.659999999999997,8,1149.1,130.7,28.032999999999998
5188,3,9,32,17,6,14,9,53,6,3,16,28,8876.500000000002,-64.4,-158.16999999999996,39,4973.500000000002,529.0999999999999,115.32900000000002
5189,2,13,27,10,4,11,16,48,8,5,14,30,9214.600000000004,-43.800000000000004,-164.8899999999999,36,5110.8,516.3,119.68199999999999
5190,1,5,16,9,2,6,6,29,2,3,9,22,4946.899999999999,-26.899999999999995,-70.23,24,2744.3,293.30000000000007,66.217
5191,1,11,28,11,6,12,9,52,5,6,17,29,8717.5,-40.9,-128.38999999999993,41,4889.5999999999985,503.0999999999999,114.267
5192,6,18,48,19,11,26,11,85,7,11,26,42,13318.30000000002,-67.19999999999999,-176.69,55,7208.0,822.0,173.73500000000004
5193,2,6,12,5,1,15,9,24,1,5,10,20,4610.0999999999985,8.299999999999997,-38.74999999999998,21,2661.8999999999996,257.0,61.60700000000001
5194,0,4,12,8,0,2,4,16,1,3,4,10,2989.499999999999,-39.6,-95.58999999999997,15,1689.3999999999999,178.30000000000004,39.489
5195,1,12,30,8,10,19,7,63,5,7,30,28,9342.000000000007,-16.599999999999998,-75.38000000000001,38,4955.899999999999,588.6,122.58699999999999
5196,5,14,29,11,4,16,6,62,5,9,26,24,8776.100000000002,-45.39999999999999,-124.73999999999994,35,4264.3,577.6999999999998,113.77300000000004
5197,2,9,29,14,6,15,8,54,3,6,23,26,8383.4,-45.49999999999999,-114.75999999999996,38,4419.8,534.8999999999999,110.36300000000003
5198,7,16,31,12,3,21,6,67,5,11,27,28,9583.000000000005,-29.0,-133.04,38,4861.7,606.7,123.79800000000002
5199,3,15,25,8,2,12,6,42,10,5,11,22,6635.999999999999,-21.400000000000002,-126.62999999999995,30,3575.2999999999997,389.9999999999999,85.90599999999999
5200,2,12,30,7,11,15,7,57,7,5,18,30,8692.200000000003,-26.3,-80.09999999999997,33,4458.3,542.8,112.51700000000007
5201,3,20,46,12,14,22,8,90,11,9,36,42,12493.500000000022,-33.30000000000001,-86.50999999999993,42,6087.000000000002,853.1000000000003,163.47000000000008
5202,4,8,32,13,11,11,7,51,6,2,11,25,8193.8,-64.0,-126.42999999999988,32,4317.3,512.5000000000001,106.526
5203,3,16,37,8,13,21,15,67,11,5,22,37,11362.900000000012,-19.199999999999996,-127.26000000000002,44,6037.300000000003,674.3999999999999,147.51500000000004
5204,2,14,21,5,2,10,9,28,4,10,5,17,5315.699999999997,-39.599999999999994,-94.23999999999997,22,3001.8999999999996,318.9999999999999,70.24500000000002
5205,3,17,36,11,8,26,9,71,14,3,29,44,10420.300000000008,15.900000000000002,-104.8699999999999,42,5344.400000000001,649.0999999999999,136.95100000000002
5206,3,15,40,12,13,14,7,70,7,8,25,26,10180.50000000001,-82.5,-122.79999999999993,31,5029.000000000001,696.5999999999998,132.034
5207,1,9,20,7,4,13,8,36,6,3,15,21,6078.199999999999,-14.500000000000002,-94.01999999999994,27,3316.5,359.49999999999983,79.61500000000002
5208,4,17,32,11,4,14,13,51,5,12,9,28,9413.200000000003,-56.49999999999999,-181.69000000000003,45,5270.4,528.5999999999999,122.21500000000005
5209,7,20,29,6,3,31,13,59,10,10,22,35,9807.400000000007,24.9,-126.45999999999994,43,5330.500000000003,550.5999999999997,128.641
5210,4,13,42,20,9,21,13,68,6,7,19,42,11332.500000000011,-55.7,-154.17999999999998,50,6237.5999999999985,698.4999999999999,150.78500000000005
5211,3,12,18,2,4,10,7,34,7,5,10,16,5446.1,-15.200000000000001,-71.22999999999999,19,2749.6000000000013,336.59999999999997,71.25800000000002
5212,1,18,35,10,7,24,14,74,13,5,35,42,11846.500000000015,-8.000000000000014,-134.1999999999999,51,6384.4,698.6999999999999,155.54799999999997
5213,5,12,32,14,6,34,11,77,6,6,38,52,12019.700000000013,18.6,-81.64999999999993,58,6801.4,681.8999999999999,160.78800000000004
5214,6,8,16,7,1,15,5,35,4,4,13,17,5455.999999999998,-9.0,-90.56999999999998,21,2855.0,313.2,70.46000000000001
5215,6,12,31,12,7,17,4,65,4,8,22,31,9231.300000000001,-36.399999999999984,-92.46999999999994,35,4754.199999999998,584.0999999999998,119.71099999999998
5216,3,24,39,8,7,14,17,62,13,11,18,33,11092.70000000001,-73.69999999999999,-199.3400000000001,41,5923.700000000001,663.3000000000001,144.01200000000006
5217,0,4,7,2,1,7,3,16,0,4,9,9,2554.8999999999996,-2.1000000000000028,-13.979999999999999,12,1437.2,153.70000000000002,34.015
5218,2,19,50,12,19,17,11,86,10,9,26,41,13020.90000000002,-74.70000000000002,-123.06999999999992,45,6507.4000000000015,861.1999999999999,168.78400000000005
5219,0,10,24,8,6,10,5,40,5,5,16,16,6085.599999999999,-39.1,-98.71,25,3165.1,397.59999999999997,78.50700000000002
5220,4,16,29,5,8,15,10,48,10,6,12,21,7914.799999999998,-30.100000000000005,-110.22999999999998,30,4117.8,485.29999999999995,103.316
5221,1,4,9,2,3,13,4,20,1,3,10,15,3392.2999999999993,15.599999999999998,-13.370000000000005,17,1993.0,182.30000000000007,44.790000000000006
5222,2,19,39,10,10,16,14,63,10,9,20,36,10591.000000000011,-63.000000000000014,-153.5,39,5446.3,665.1000000000001,137.65100000000004
5223,1,11,33,8,14,15,9,56,8,3,20,27,8784.300000000003,-43.3,-91.14999999999993,33,4463.4,568.5999999999998,115.15100000000001
5224,1,10,19,7,2,11,9,38,2,8,14,23,6604.399999999998,-13.099999999999996,-95.39999999999993,32,3683.7,378.59999999999997,87.03200000000004
5225,4,13,33,12,8,19,22,69,5,8,28,37,12861.300000000012,-53.79999999999997,-171.18000000000004,52,7026.600000000001,736.6999999999998,167.14400000000006
5226,3,10,23,10,3,15,9,41,5,5,12,29,7122.499999999997,-20.000000000000025,-113.37999999999998,32,3920.3,401.9999999999997,92.80899999999998
5227,2,6,23,14,3,16,10,44,5,1,16,32,7650.399999999997,-17.199999999999996,-105.77999999999994,36,4407.1,432.79999999999984,100.97399999999999
5228,1,11,23,8,4,17,9,46,5,6,21,27,7515.5999999999985,-16.099999999999994,-96.07999999999993,35,4116.0,446.7999999999999,99.02100000000002
5229,5,8,27,15,4,18,9,56,3,5,22,29,8907.300000000005,-35.699999999999996,-116.30999999999995,40,4911.2,536.8000000000001,118.59999999999998
5230,1,7,20,8,5,17,3,48,4,3,22,31,6941.599999999998,19.399999999999995,-32.510000000000005,32,3948.3999999999996,400.89999999999986,91.47999999999999
5231,0,2,8,1,5,7,4,16,2,0,7,11,2676.599999999999,5.6999999999999975,6.14,10,1417.6999999999998,165.5,35.617000000000004
5232,3,9,23,9,5,13,9,46,6,3,20,24,7418.5,-26.0,-104.80999999999999,28,3856.4000000000005,456.6999999999999,97.114
5233,6,8,25,13,4,19,13,46,4,4,13,33,8365.700000000003,-21.99999999999999,-115.50999999999995,37,4649.300000000001,476.4999999999999,110.08099999999999
5234,5,24,42,13,5,26,15,77,11,13,24,49,12713.100000000019,-21.799999999999997,-165.11,54,6989.000000000003,742.0000000000006,168.77600000000007
5235,3,16,48,21,11,12,7,73,12,4,14,42,11152.900000000012,-82.30000000000003,-177.57999999999998,46,5910.800000000001,710.0,146.38400000000004
